prestg10,educ,race,mawrkgrw,unrelat,colath,popular,divlaw,letdie1,helpfulv
,9.0,black,no,0.0,not allowed,fifth,,,
31.0,11.0,white,yes,0.0,,fifth,easier,yes,
40.0,14.0,white,yes,0.0,not allowed,,more difficult,no,
45.0,14.0,white,no,0.0,"yes, allowed to teach",fourth,,,
45.0,12.0,white,no,,,fifth,easier,yes,
54.0,17.0,white,yes,0.0,"yes, allowed to teach",,stay as is,no,
50.0,13.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
47.0,13.0,white,yes,,"yes, allowed to teach",,easier,yes,
50.0,12.0,white,yes,0.0,,fifth,easier,yes,
38.0,12.0,white,,0.0,,fifth,easier,yes,
36.0,17.0,white,no,,,fifth,more difficult,yes,
31.0,12.0,white,yes,,"yes, allowed to teach",,more difficult,yes,
35.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
38.0,12.0,black,yes,,not allowed,fifth,,,
45.0,8.0,white,no,,,,more difficult,no,
64.0,17.0,white,no,,"yes, allowed to teach",fifth,,,
40.0,10.0,white,no,0.0,"yes, allowed to teach",fifth,,,
61.0,13.0,white,no,,,fifth,more difficult,no,
51.0,14.0,white,,,"yes, allowed to teach",fifth,,,
74.0,20.0,white,yes,,,fourth,,yes,
39.0,14.0,white,no,,"yes, allowed to teach",fifth,,,
44.0,17.0,white,yes,2.0,"yes, allowed to teach",,,,
49.0,14.0,white,no,1.0,not allowed,fifth,,,
25.0,12.0,white,no,,,fifth,easier,yes,
69.0,20.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
31.0,16.0,white,yes,0.0,,fourth,stay as is,yes,
35.0,10.0,white,yes,0.0,,fifth,more difficult,yes,
38.0,13.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
31.0,12.0,white,no,2.0,,fifth,more difficult,yes,
33.0,12.0,white,yes,1.0,"yes, allowed to teach",,easier,yes,
45.0,12.0,white,no,0.0,,fifth,more difficult,no,
28.0,16.0,white,no,0.0,"yes, allowed to teach",fifth,,,
24.0,8.0,black,yes,,not allowed,,,no,
42.0,5.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
25.0,9.0,black,yes,,not allowed,,easier,no,
48.0,18.0,black,yes,0.0,"yes, allowed to teach",,more difficult,no,
25.0,6.0,black,yes,0.0,not allowed,fifth,,,
25.0,11.0,black,yes,0.0,"yes, allowed to teach",,more difficult,yes,
44.0,9.0,black,yes,0.0,,fifth,easier,yes,
43.0,12.0,black,,0.0,,fifth,stay as is,,
28.0,12.0,black,,,not allowed,,,no,
,7.0,black,no,,not allowed,fourth,,,
38.0,16.0,white,no,0.0,"yes, allowed to teach",fifth,,,
48.0,13.0,black,no,,,fifth,stay as is,no,
31.0,12.0,other,no,0.0,not allowed,,more difficult,no,
65.0,16.0,white,yes,0.0,,fifth,more difficult,yes,
17.0,16.0,white,yes,,not allowed,fifth,,,
58.0,13.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
28.0,12.0,white,yes,0.0,not allowed,fifth,,,
61.0,15.0,white,yes,0.0,,,more difficult,,
47.0,12.0,white,yes,0.0,,fifth,,no,
46.0,13.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
63.0,12.0,white,no,0.0,,fifth,stay as is,yes,
35.0,12.0,white,yes,0.0,,fifth,stay as is,yes,
21.0,11.0,white,no,,,fifth,easier,yes,
45.0,15.0,black,yes,,"yes, allowed to teach",fourth,,,
37.0,13.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
34.0,10.0,white,yes,0.0,not allowed,,more difficult,yes,
,9.0,white,yes,0.0,,fifth,,no,
28.0,14.0,black,yes,0.0,,fifth,easier,yes,
48.0,10.0,black,yes,0.0,not allowed,,easier,yes,
25.0,14.0,black,yes,0.0,"yes, allowed to teach",,,yes,
31.0,11.0,black,no,0.0,"yes, allowed to teach",fifth,,,
24.0,11.0,other,no,0.0,"yes, allowed to teach",,stay as is,yes,
25.0,13.0,white,yes,0.0,not allowed,fourth,,,
39.0,14.0,black,no,,,fifth,more difficult,yes,
31.0,12.0,white,no,,not allowed,,more difficult,no,
30.0,16.0,white,no,0.0,not allowed,,easier,no,
32.0,14.0,white,yes,,not allowed,,easier,yes,
39.0,13.0,white,no,,,fifth,more difficult,yes,
25.0,12.0,white,,0.0,not allowed,fourth,,,
,,white,,,,,,,
64.0,18.0,white,no,0.0,"yes, allowed to teach",,more difficult,yes,
31.0,13.0,white,yes,0.0,not allowed,,,no,
,11.0,white,yes,2.0,not allowed,,easier,yes,
39.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
35.0,,white,,,,,easier,yes,
48.0,10.0,white,,0.0,"yes, allowed to teach",fifth,,,
31.0,9.0,white,yes,0.0,,fifth,,yes,
24.0,9.0,white,yes,,not allowed,,more difficult,no,
49.0,11.0,white,no,,not allowed,fifth,,,
49.0,12.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
43.0,12.0,white,no,0.0,,fourth,easier,yes,
41.0,17.0,white,no,0.0,,fifth,stay as is,yes,
63.0,11.0,white,no,0.0,not allowed,,stay as is,yes,
,10.0,white,no,0.0,not allowed,,more difficult,yes,
55.0,18.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
37.0,11.0,black,yes,0.0,,fourth,more difficult,no,
48.0,16.0,black,yes,,,fifth,more difficult,no,
35.0,12.0,white,yes,,,fifth,more difficult,yes,
31.0,13.0,black,yes,1.0,"yes, allowed to teach",,easier,yes,
61.0,16.0,white,no,,"yes, allowed to teach",fifth,,,
47.0,12.0,white,no,0.0,,,more difficult,yes,
49.0,14.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
59.0,14.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
21.0,12.0,black,yes,0.0,"yes, allowed to teach",fifth,,,
38.0,8.0,white,no,0.0,,fifth,easier,yes,
45.0,16.0,white,yes,1.0,not allowed,fifth,,,
49.0,12.0,white,yes,0.0,not allowed,fifth,,,
49.0,12.0,white,no,0.0,not allowed,,more difficult,yes,
31.0,12.0,white,yes,0.0,not allowed,,stay as is,yes,
52.0,16.0,white,no,,"yes, allowed to teach",fifth,,,
50.0,9.0,white,yes,0.0,,fifth,more difficult,yes,
80.0,20.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
46.0,17.0,white,yes,,not allowed,fifth,,,
45.0,12.0,white,yes,,,fifth,more difficult,yes,
38.0,12.0,black,yes,1.0,not allowed,fifth,,,
37.0,15.0,white,yes,,"yes, allowed to teach",,stay as is,yes,
42.0,16.0,white,no,,not allowed,,more difficult,,
36.0,9.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
63.0,16.0,white,yes,,"yes, allowed to teach",,stay as is,yes,
32.0,14.0,white,yes,1.0,,fifth,easier,yes,
36.0,13.0,white,yes,,,third,easier,yes,
35.0,12.0,white,yes,1.0,,second,more difficult,yes,
31.0,11.0,white,yes,,not allowed,,easier,yes,
35.0,12.0,black,yes,0.0,not allowed,,more difficult,no,
,0.0,black,yes,0.0,,,,,
25.0,12.0,white,yes,,,fourth,easier,yes,
,11.0,white,,0.0,not allowed,fifth,,,
38.0,12.0,white,yes,0.0,not allowed,fifth,,,
,9.0,white,no,0.0,not allowed,,easier,yes,
24.0,4.0,black,,,not allowed,fifth,,,
72.0,14.0,white,no,,not allowed,,more difficult,yes,
38.0,16.0,white,no,,"yes, allowed to teach",third,,,
,12.0,white,yes,0.0,not allowed,second,,,
73.0,14.0,white,yes,0.0,not allowed,,more difficult,no,
69.0,19.0,white,,0.0,,fifth,more difficult,yes,
31.0,10.0,white,no,0.0,not allowed,fifth,,,
35.0,16.0,white,yes,0.0,not allowed,,stay as is,yes,
73.0,16.0,white,,0.0,not allowed,fifth,,,
68.0,20.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
51.0,20.0,white,no,,,fifth,stay as is,yes,
,16.0,white,no,,,fifth,stay as is,yes,
38.0,10.0,white,no,,"yes, allowed to teach",,more difficult,,
45.0,12.0,white,no,,,second,more difficult,,
52.0,16.0,white,no,,"yes, allowed to teach",fourth,,,
72.0,15.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
47.0,16.0,white,yes,,not allowed,fourth,,,
53.0,16.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
47.0,12.0,white,no,0.0,,fifth,stay as is,yes,
45.0,13.0,white,no,0.0,not allowed,,more difficult,,
48.0,15.0,white,yes,,,fifth,stay as is,no,
45.0,10.0,white,yes,0.0,not allowed,fifth,,,
35.0,10.0,white,yes,0.0,not allowed,,stay as is,yes,
61.0,16.0,white,yes,0.0,,fifth,more difficult,no,
44.0,11.0,white,no,0.0,not allowed,fifth,,,
44.0,11.0,white,no,0.0,not allowed,,more difficult,yes,
45.0,13.0,white,,0.0,"yes, allowed to teach",fifth,,,
48.0,14.0,white,no,0.0,,fifth,more difficult,yes,
65.0,16.0,white,yes,0.0,,,,no,
45.0,14.0,white,yes,0.0,not allowed,fifth,,,
60.0,17.0,white,no,0.0,,fifth,stay as is,no,
45.0,18.0,white,yes,0.0,,fifth,more difficult,yes,
40.0,12.0,white,yes,0.0,,fifth,more difficult,no,
49.0,14.0,white,yes,0.0,not allowed,,more difficult,yes,
38.0,15.0,white,yes,,"yes, allowed to teach",fifth,,,
31.0,15.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
56.0,14.0,white,no,0.0,,fifth,more difficult,no,
35.0,8.0,white,yes,0.0,not allowed,fifth,,,
46.0,12.0,white,no,,"yes, allowed to teach",fourth,,,
48.0,9.0,white,yes,0.0,,fifth,more difficult,yes,
28.0,12.0,white,yes,,not allowed,,more difficult,yes,
31.0,15.0,white,yes,,"yes, allowed to teach",fifth,,,
73.0,16.0,white,no,0.0,"yes, allowed to teach",,stay as is,yes,
25.0,9.0,black,yes,3.0,not allowed,,easier,yes,
25.0,12.0,black,no,0.0,not allowed,,,no,
45.0,12.0,white,yes,0.0,not allowed,fifth,,,
33.0,12.0,black,yes,0.0,,fifth,more difficult,yes,
35.0,15.0,black,no,0.0,,fifth,more difficult,no,
,4.0,white,no,,,second,stay as is,no,
31.0,11.0,white,yes,0.0,not allowed,,stay as is,no,
47.0,13.0,white,no,0.0,not allowed,,more difficult,no,
41.0,11.0,black,no,0.0,not allowed,fifth,,,
36.0,9.0,white,yes,0.0,not allowed,fourth,,,
38.0,12.0,black,yes,0.0,,fifth,more difficult,yes,
23.0,12.0,black,yes,0.0,,,more difficult,yes,
,8.0,white,no,,,fifth,easier,yes,
,10.0,black,yes,0.0,not allowed,,easier,yes,
26.0,9.0,white,yes,0.0,,fourth,stay as is,yes,
39.0,8.0,white,no,0.0,,fourth,more difficult,yes,
25.0,10.0,black,,,not allowed,fifth,,,
31.0,7.0,white,yes,,not allowed,,more difficult,yes,
50.0,15.0,black,yes,0.0,,fifth,more difficult,no,
48.0,12.0,black,,,"yes, allowed to teach",,more difficult,no,
29.0,12.0,white,yes,0.0,not allowed,,more difficult,no,
25.0,9.0,white,no,0.0,not allowed,fifth,,,
25.0,14.0,white,yes,0.0,,fifth,stay as is,yes,
64.0,15.0,white,no,0.0,"yes, allowed to teach",fifth,,,
50.0,16.0,white,no,0.0,,fifth,more difficult,no,
47.0,13.0,white,yes,0.0,not allowed,,stay as is,yes,
64.0,16.0,white,no,0.0,not allowed,,easier,no,
48.0,14.0,white,yes,0.0,not allowed,fifth,,,
44.0,13.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
35.0,11.0,white,yes,0.0,,fifth,easier,no,
39.0,12.0,white,no,,,fifth,more difficult,no,
64.0,20.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
22.0,12.0,white,no,,not allowed,fourth,,,
31.0,12.0,white,yes,0.0,not allowed,fourth,,,
45.0,12.0,white,yes,,not allowed,,stay as is,no,
51.0,20.0,white,yes,0.0,,fifth,more difficult,yes,
61.0,16.0,white,no,,,fifth,more difficult,,
40.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
25.0,10.0,white,no,,,fifth,stay as is,no,
27.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
32.0,6.0,white,no,0.0,not allowed,fifth,,,
35.0,12.0,white,yes,0.0,not allowed,fifth,,,
38.0,12.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
35.0,8.0,white,no,,not allowed,,,no,
31.0,6.0,white,no,0.0,not allowed,fifth,,,
28.0,10.0,white,yes,0.0,,fifth,easier,yes,
49.0,12.0,other,no,1.0,not allowed,,easier,yes,
31.0,18.0,white,yes,0.0,not allowed,fifth,,,
53.0,15.0,white,yes,0.0,,fifth,more difficult,yes,
59.0,18.0,white,no,0.0,,,,,
44.0,10.0,white,no,0.0,not allowed,fifth,,,
36.0,9.0,white,no,0.0,not allowed,,more difficult,no,
42.0,12.0,white,no,0.0,not allowed,fifth,,,
39.0,10.0,other,no,0.0,"yes, allowed to teach",,easier,yes,
64.0,16.0,white,no,0.0,"yes, allowed to teach",fifth,,,
50.0,15.0,white,yes,,,fifth,more difficult,yes,
36.0,12.0,white,yes,,"yes, allowed to teach",,more difficult,no,
34.0,16.0,other,no,0.0,not allowed,fifth,,,
50.0,12.0,white,no,,not allowed,,easier,yes,
54.0,16.0,black,yes,2.0,"yes, allowed to teach",fifth,,,
38.0,12.0,black,yes,0.0,,fifth,,no,
25.0,9.0,white,yes,0.0,,fourth,more difficult,yes,
25.0,12.0,white,no,0.0,not allowed,fifth,,,
46.0,8.0,white,no,0.0,not allowed,,more difficult,yes,
46.0,12.0,white,no,0.0,"yes, allowed to teach",fifth,,,
45.0,12.0,white,no,0.0,,fourth,more difficult,no,
49.0,12.0,white,yes,0.0,,fifth,more difficult,yes,
,13.0,white,yes,,"yes, allowed to teach",,easier,yes,
44.0,4.0,white,no,,not allowed,fifth,,,
61.0,16.0,white,no,0.0,,fifth,more difficult,yes,
46.0,8.0,white,yes,,"yes, allowed to teach",fifth,,,
47.0,12.0,white,no,0.0,,fifth,more difficult,yes,
53.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
41.0,12.0,white,no,,"yes, allowed to teach",,more difficult,no,
35.0,12.0,white,yes,,,fifth,,,
42.0,10.0,black,,,"yes, allowed to teach",fifth,,,
48.0,12.0,white,no,0.0,,fifth,stay as is,yes,
28.0,8.0,white,yes,1.0,,fifth,easier,yes,
39.0,8.0,white,no,4.0,not allowed,fourth,,,
43.0,8.0,white,yes,,not allowed,,easier,yes,
,8.0,white,yes,1.0,,fifth,more difficult,no,
28.0,12.0,white,yes,,,fifth,more difficult,yes,
69.0,14.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
38.0,15.0,white,yes,,,fourth,more difficult,yes,
64.0,16.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
33.0,19.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
46.0,,white,no,0.0,not allowed,fifth,,,
37.0,14.0,white,yes,,not allowed,fifth,,,
45.0,16.0,white,yes,0.0,not allowed,fifth,,,
46.0,12.0,white,,,,fifth,more difficult,yes,
45.0,15.0,white,yes,0.0,"yes, allowed to teach",,easier,yes,
39.0,10.0,white,no,,not allowed,fifth,,,
27.0,12.0,white,yes,,,fifth,more difficult,yes,
36.0,14.0,white,no,0.0,"yes, allowed to teach",fourth,,,
25.0,8.0,white,,,,fifth,more difficult,yes,
64.0,18.0,white,no,,not allowed,fifth,,,
69.0,12.0,white,no,0.0,"yes, allowed to teach",,more difficult,yes,
,13.0,white,no,0.0,,fifth,more difficult,no,
64.0,17.0,white,yes,,"yes, allowed to teach",,more difficult,no,
31.0,12.0,white,yes,0.0,not allowed,,more difficult,yes,
47.0,12.0,white,no,,,fifth,more difficult,yes,
47.0,16.0,white,yes,0.0,not allowed,fifth,,,
46.0,13.0,other,no,0.0,not allowed,fifth,,,
32.0,17.0,white,yes,,"yes, allowed to teach",,more difficult,yes,
53.0,16.0,black,yes,0.0,not allowed,fifth,,,
60.0,16.0,white,yes,,,fifth,easier,yes,
39.0,13.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
44.0,15.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
,16.0,white,yes,0.0,not allowed,,more difficult,yes,
72.0,17.0,white,yes,,,fifth,stay as is,yes,
74.0,20.0,white,yes,,,fifth,stay as is,yes,
24.0,12.0,white,no,0.0,not allowed,,more difficult,yes,
42.0,12.0,other,no,,not allowed,fifth,,,
38.0,16.0,white,no,,,fifth,,,
,14.0,white,no,,,fifth,stay as is,yes,
42.0,11.0,black,no,,,fifth,easier,yes,
24.0,12.0,black,yes,0.0,not allowed,,easier,yes,
,13.0,white,no,0.0,"yes, allowed to teach",,more difficult,yes,
32.0,8.0,black,,,,first,easier,no,
,12.0,black,yes,,,fourth,,no,
25.0,14.0,black,yes,,"yes, allowed to teach",first,,,
25.0,12.0,black,yes,0.0,"yes, allowed to teach",fourth,,,
33.0,14.0,black,yes,0.0,not allowed,fifth,,,
31.0,10.0,white,yes,,not allowed,,more difficult,yes,
28.0,12.0,white,yes,,"yes, allowed to teach",,easier,no,
28.0,12.0,black,yes,,not allowed,fourth,,,
31.0,4.0,other,no,,,fifth,easier,yes,
25.0,8.0,black,yes,,"yes, allowed to teach",second,,,
65.0,17.0,white,yes,0.0,,fourth,more difficult,yes,
63.0,20.0,white,no,0.0,"yes, allowed to teach",,more difficult,yes,
50.0,16.0,white,no,0.0,"yes, allowed to teach",fifth,,,
39.0,18.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
47.0,12.0,white,no,,"yes, allowed to teach",,more difficult,no,
31.0,18.0,white,yes,,,fifth,easier,yes,
35.0,12.0,white,yes,0.0,,fifth,,,
55.0,18.0,white,yes,,,fourth,stay as is,,
33.0,11.0,white,no,1.0,"yes, allowed to teach",fifth,,,
39.0,14.0,white,yes,,"yes, allowed to teach",fifth,,,
59.0,12.0,black,yes,,,fifth,,yes,
31.0,13.0,white,yes,,"yes, allowed to teach",,more difficult,yes,
31.0,14.0,white,no,1.0,"yes, allowed to teach",fifth,,,
66.0,16.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
47.0,13.0,white,yes,,"yes, allowed to teach",fourth,,,
58.0,16.0,white,yes,1.0,,fourth,more difficult,yes,
38.0,12.0,white,yes,,,fifth,stay as is,yes,
40.0,12.0,white,,0.0,"yes, allowed to teach",,,no,
46.0,15.0,white,yes,1.0,"yes, allowed to teach",fifth,,,
53.0,12.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
69.0,16.0,white,yes,1.0,"yes, allowed to teach",fifth,,,
39.0,12.0,white,yes,0.0,,fifth,easier,yes,
39.0,8.0,white,,0.0,not allowed,,more difficult,yes,
48.0,18.0,white,no,0.0,"yes, allowed to teach",,more difficult,yes,
66.0,16.0,white,yes,0.0,,fifth,easier,no,
64.0,16.0,white,no,,"yes, allowed to teach",fifth,,,
72.0,18.0,white,yes,0.0,,fifth,stay as is,yes,
,12.0,black,no,0.0,not allowed,fifth,,,
21.0,12.0,black,,0.0,"yes, allowed to teach",,more difficult,,
38.0,8.0,black,yes,0.0,,fifth,more difficult,yes,
20.0,11.0,black,yes,0.0,not allowed,third,,,
29.0,7.0,black,no,0.0,not allowed,fifth,,,
64.0,16.0,black,yes,,"yes, allowed to teach",,stay as is,yes,
45.0,7.0,black,yes,,,fifth,,,
45.0,16.0,white,no,,,fifth,more difficult,yes,
60.0,16.0,black,yes,3.0,"yes, allowed to teach",,,no,
31.0,15.0,black,yes,,,fifth,easier,yes,
31.0,12.0,other,yes,,"yes, allowed to teach",fifth,,,
40.0,13.0,white,yes,,,fifth,stay as is,no,
45.0,12.0,white,no,,,fifth,more difficult,no,
25.0,14.0,black,yes,1.0,not allowed,,more difficult,yes,
39.0,16.0,white,yes,1.0,not allowed,,more difficult,yes,
,16.0,white,no,0.0,"yes, allowed to teach",,more difficult,no,
61.0,17.0,white,yes,,"yes, allowed to teach",fourth,,,
38.0,12.0,white,no,,"yes, allowed to teach",,easier,yes,
51.0,16.0,white,no,,"yes, allowed to teach",,more difficult,no,
67.0,17.0,white,yes,,"yes, allowed to teach",,easier,no,
35.0,14.0,black,yes,,not allowed,fifth,,,
33.0,11.0,white,yes,,not allowed,,easier,yes,
52.0,16.0,black,yes,1.0,"yes, allowed to teach",,more difficult,no,
39.0,14.0,black,yes,,,fifth,easier,no,
74.0,17.0,white,yes,,"yes, allowed to teach",fourth,,,
45.0,14.0,white,no,0.0,"yes, allowed to teach",,easier,yes,
62.0,15.0,white,,0.0,,fifth,more difficult,yes,
50.0,13.0,white,yes,0.0,,fifth,more difficult,yes,
46.0,3.0,white,no,0.0,,fifth,more difficult,,
25.0,14.0,white,yes,0.0,not allowed,fifth,,,
,5.0,white,no,0.0,,fifth,more difficult,yes,
34.0,11.0,white,yes,,,third,easier,yes,
49.0,11.0,white,yes,0.0,not allowed,fourth,,,
47.0,11.0,white,no,0.0,not allowed,,more difficult,yes,
28.0,9.0,white,no,0.0,,,easier,yes,
25.0,14.0,black,yes,1.0,,fifth,easier,yes,
34.0,8.0,white,,0.0,"yes, allowed to teach",,stay as is,yes,
45.0,12.0,other,yes,0.0,not allowed,fifth,,,
24.0,12.0,black,yes,0.0,,fifth,stay as is,no,
45.0,12.0,white,yes,,not allowed,,more difficult,no,
64.0,13.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
65.0,14.0,white,yes,,"yes, allowed to teach",,more difficult,yes,
21.0,6.0,white,yes,,not allowed,fifth,,,
45.0,12.0,white,no,,"yes, allowed to teach",,more difficult,yes,
48.0,13.0,white,yes,0.0,not allowed,fifth,,,
28.0,11.0,white,yes,,,fourth,easier,yes,
46.0,12.0,white,no,,"yes, allowed to teach",,easier,yes,
24.0,12.0,white,yes,0.0,,fifth,more difficult,no,
45.0,12.0,white,no,0.0,,fifth,more difficult,yes,
65.0,19.0,white,no,0.0,"yes, allowed to teach",,stay as is,no,
38.0,12.0,white,no,0.0,not allowed,fifth,,,
16.0,13.0,white,yes,0.0,"yes, allowed to teach",fourth,,,
35.0,14.0,white,no,0.0,"yes, allowed to teach",,more difficult,,
74.0,10.0,white,yes,0.0,"yes, allowed to teach",,easier,yes,
35.0,11.0,white,yes,0.0,,fifth,easier,yes,
39.0,12.0,white,yes,0.0,,fifth,stay as is,yes,
63.0,15.0,white,yes,0.0,"yes, allowed to teach",,easier,yes,
45.0,12.0,white,no,0.0,"yes, allowed to teach",fifth,,,
,15.0,white,no,,,fifth,more difficult,yes,
60.0,12.0,white,no,0.0,"yes, allowed to teach",fifth,,,
38.0,12.0,white,no,0.0,,fifth,more difficult,yes,
40.0,12.0,white,yes,0.0,,fifth,stay as is,yes,
48.0,12.0,white,yes,,not allowed,fifth,,,
62.0,16.0,white,yes,,"yes, allowed to teach",,stay as is,yes,
51.0,14.0,black,,1.0,,fifth,easier,yes,
38.0,14.0,white,yes,1.0,,fifth,more difficult,yes,
47.0,12.0,white,yes,0.0,not allowed,,more difficult,yes,
46.0,13.0,white,no,0.0,"yes, allowed to teach",fifth,,,
36.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
36.0,12.0,white,yes,0.0,not allowed,,more difficult,yes,
21.0,11.0,white,no,0.0,"yes, allowed to teach",fifth,,,
30.0,10.0,white,no,0.0,,fifth,easier,yes,
40.0,16.0,white,yes,0.0,not allowed,,stay as is,yes,
40.0,16.0,white,yes,0.0,,fifth,easier,yes,
45.0,12.0,white,no,0.0,,fifth,more difficult,yes,
47.0,12.0,white,yes,,not allowed,fifth,,,
49.0,13.0,white,no,1.0,"yes, allowed to teach",fifth,,,
61.0,18.0,white,no,0.0,,fifth,stay as is,yes,
16.0,13.0,white,yes,,,fourth,stay as is,yes,
49.0,4.0,white,,0.0,not allowed,fifth,,,
46.0,18.0,white,yes,1.0,"yes, allowed to teach",fourth,,,
74.0,20.0,white,no,,,fifth,stay as is,yes,
45.0,14.0,white,yes,,not allowed,,easier,yes,
47.0,12.0,white,yes,1.0,,fifth,more difficult,yes,
38.0,12.0,white,yes,,"yes, allowed to teach",,stay as is,yes,
24.0,8.0,white,yes,,not allowed,fifth,,,
31.0,13.0,white,yes,0.0,"yes, allowed to teach",,more difficult,no,
35.0,13.0,white,no,0.0,not allowed,fifth,,,
51.0,12.0,white,no,0.0,,fifth,more difficult,no,
25.0,13.0,white,yes,1.0,"yes, allowed to teach",fifth,,,
38.0,16.0,white,no,0.0,,fifth,more difficult,no,
38.0,10.0,white,yes,0.0,not allowed,,easier,yes,
46.0,16.0,white,no,1.0,not allowed,fifth,,,
63.0,16.0,white,yes,,,fifth,easier,yes,
45.0,11.0,white,no,,,second,more difficult,no,
38.0,16.0,white,no,0.0,"yes, allowed to teach",fifth,,,
45.0,12.0,white,yes,0.0,"yes, allowed to teach",,more difficult,yes,
52.0,12.0,white,yes,0.0,,fifth,stay as is,yes,
,12.0,white,no,,not allowed,fourth,,,
40.0,12.0,white,no,,,fifth,more difficult,no,
,8.0,white,no,0.0,,fifth,easier,yes,
51.0,14.0,white,yes,,,fifth,easier,yes,
62.0,15.0,white,yes,,,first,,,
21.0,13.0,white,yes,1.0,"yes, allowed to teach",,more difficult,yes,
47.0,13.0,white,yes,0.0,"yes, allowed to teach",,stay as is,yes,
47.0,15.0,white,yes,,,fifth,easier,yes,
45.0,13.0,white,yes,0.0,not allowed,fifth,,,
31.0,15.0,white,yes,0.0,"yes, allowed to teach",,easier,no,
72.0,19.0,white,yes,0.0,,fifth,easier,yes,
70.0,12.0,white,,1.0,,fifth,,,
31.0,7.0,white,yes,0.0,not allowed,,more difficult,yes,
24.0,10.0,white,no,0.0,not allowed,fifth,,,
49.0,12.0,white,no,,not allowed,,more difficult,yes,
49.0,15.0,white,yes,0.0,,fifth,easier,yes,
33.0,12.0,white,yes,0.0,,fifth,,yes,
38.0,12.0,white,yes,0.0,"yes, allowed to teach",fifth,,,
28.0,13.0,white,yes,0.0,"yes, allowed to teach",,easier,yes,
50.0,12.0,white,no,0.0,,fourth,more difficult,yes,
